Xfer,Query,Decision,Source_Spd,Pred_Spd,Actual_Spd,High_Risk_Ops,Status,Reason
A_NVMe->B_NVMe,4a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 4a in A_NVMe
A_NVMe->B_NVMe,4b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 4b in A_NVMe
A_NVMe->B_NVMe,4c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 4c in A_NVMe
A_NVMe->B_NVMe,5a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 5a in A_NVMe
A_NVMe->B_NVMe,5b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 5b in A_NVMe
A_NVMe->B_NVMe,5c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 5c in A_NVMe
A_NVMe->B_NVMe,6a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 6a in A_NVMe
A_NVMe->B_NVMe,6b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 6b in A_NVMe
A_NVMe->B_NVMe,6c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 6c in A_NVMe
A_NVMe->B_NVMe,6d,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 6d in A_NVMe
A_NVMe->B_NVMe,6e,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 6e in A_NVMe
A_NVMe->B_NVMe,6f,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 6f in A_NVMe
A_NVMe->B_NVMe,7a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 7a in A_NVMe
A_NVMe->B_NVMe,7b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 7b in A_NVMe
A_NVMe->B_NVMe,7c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 7c in A_NVMe
A_NVMe->B_NVMe,8a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 8a in A_NVMe
A_NVMe->B_NVMe,8b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 8b in A_NVMe
A_NVMe->B_NVMe,8c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 8c in A_NVMe
A_NVMe->B_NVMe,8d,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 8d in A_NVMe
A_NVMe->B_NVMe,9a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 9a in A_NVMe
A_NVMe->B_NVMe,9b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 9b in A_NVMe
A_NVMe->B_NVMe,9c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 9c in A_NVMe
A_NVMe->B_NVMe,9d,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 9d in A_NVMe
A_NVMe->B_NVMe,tpch_q1,NATIVE,1.0148268098791715,1.0,1.0,"FILTER(+0.57), TABLE_SCAN(+0.60)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.02x) but 2 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_NVMe,tpch_q10,NATIVE,1.001357997372123,1.0,1.0,"HASH_JOIN(+1.44), TABLE_SCAN(+1.56), NL_INNER_JOIN(+1.02)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.04x) but 4 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_NVMe,tpch_q11,hint01,1.9828894007675784,1.9828894007675784,0.9991003146339716,,Correct,"HALO-R selected hint01: source 1.98x → predicted target 1.98x. 0 ops affected (0↑, 0⚠). Risk=0.00"
A_NVMe->B_NVMe,tpch_q12,NATIVE,1.0033047594745763,1.0,1.0,"NL_INNER_JOIN(+0.99), FILTER(+0.82), TABLE_SCAN(+0.75)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.01x) but 3 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_NVMe,tpch_q13,hint05,1.0001099874990351,3.4006972678108798,1.0376512947463479,,Correct,"HALO-R selected hint05: source 2.88x → predicted target 3.40x. 1 ops affected (1↑, 0⚠). Risk=0.00"
A_NVMe->B_NVMe,tpch_q14,NATIVE,1.0019157239816956,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.01x) but 0 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_NVMe,tpch_q15,NATIVE,0.9999608370180041,1.0,1.0,"FILTER(+0.51), TABLE_SCAN(+0.74)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.00x) but 2 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_NVMe,tpch_q16,hint02,1.410001308238727,1.0297674933111927,0.9748761205298979,,Correct,"HALO-R selected hint02: source 1.03x → predicted target 1.03x. 0 ops affected (0↑, 0⚠). Risk=0.00"
A_NVMe->B_NVMe,tpch_q17,NATIVE,1.014064031145326,1.0,1.0,"TABLE_SCAN(+0.54), FILTER(+0.61), SINGLE_ROW_INDEX(+0.78)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.05x) but 5 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_NVMe,tpch_q18,NATIVE,0.9992574683450911,1.0,1.0,"NL_INNER_JOIN(+0.75), INDEX_LOOKUP(+1.21)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.01x) but 2 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_NVMe,tpch_q19,hint05,1.0062153942121548,1.020780376276259,1.0006050531869972,,Correct,"HALO-R selected hint05: source 1.02x → predicted target 1.02x. 0 ops affected (0↑, 0⚠). Risk=0.00"
A_NVMe->B_NVMe,tpch_q2,NATIVE,1.00589310295352,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.01x) but 0 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_NVMe,tpch_q20,hint02,1.0399141255957043,1.0725873749594272,0.9450235077960588,,Regression,"HALO-R selected hint02: source 1.07x → predicted target 1.07x. 0 ops affected (0↑, 0⚠). Risk=0.00"
A_NVMe->B_NVMe,tpch_q21,hint01,1.3015362985582257,1.3015362985582257,1.0061826292309533,,Correct,"HALO-R selected hint01: source 1.30x → predicted target 1.30x. 0 ops affected (0↑, 0⚠). Risk=0.00"
A_NVMe->B_NVMe,tpch_q22,NATIVE,0.9954355764162751,1.0,1.0,"MATERIALIZE(+0.65), FILTER(+0.80), TABLE_SCAN(+1.69)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.01x) but 3 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_NVMe,tpch_q3,hint05,1.051677381983688,4.878563283420561,1.0131727653820948,,Correct,"HALO-R selected hint05: source 4.15x → predicted target 4.88x. 3 ops affected (3↑, 0⚠). Risk=0.00"
A_NVMe->B_NVMe,tpch_q4,NATIVE,0.8633651617320388,1.0,1.0,"TABLE_SCAN(+0.60), FILTER(+0.61), SINGLE_ROW_INDEX(+0.78)",Correct,HALO-R rejected all hints for safety. Best was hint04 (src 0.91x) but 3 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_NVMe,tpch_q5,hint02,0.9994525797746977,1.0204941956069513,1.0,,Correct,"HALO-R selected hint02: source 1.02x → predicted target 1.02x. 0 ops affected (0↑, 0⚠). Risk=0.00"
A_NVMe->B_NVMe,tpch_q6,NATIVE,1.0093675533667783,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint02 (src 1.01x) but 0 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_NVMe,tpch_q7,hint05,1.4061241604505832,1.4489521218666301,1.0308770234143347,,Correct,"HALO-R selected hint05: source 1.45x → predicted target 1.45x. 0 ops affected (0↑, 0⚠). Risk=0.00"
A_NVMe->B_NVMe,tpch_q8,hint05,1.0058606939630892,1.9098979817489998,0.9908286035655838,,Correct,"HALO-R selected hint05: source 2.39x → predicted target 1.91x. 1 ops affected (0↑, 0⚠). Risk=0.42"
A_NVMe->B_NVMe,tpch_q9,NATIVE,1.0011773694174377,1.0,1.0,"INDEX_LOOKUP(+0.79), SINGLE_ROW_INDEX(+0.78), FILTER(+0.61)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.59x) but 4 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_SATA,10a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 10a in A_NVMe
A_NVMe->B_SATA,10b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 10b in A_NVMe
A_NVMe->B_SATA,10c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 10c in A_NVMe
A_NVMe->B_SATA,11a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 11a in A_NVMe
A_NVMe->B_SATA,11b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 11b in A_NVMe
A_NVMe->B_SATA,11c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 11c in A_NVMe
A_NVMe->B_SATA,11d,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 11d in A_NVMe
A_NVMe->B_SATA,12a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 12a in A_NVMe
A_NVMe->B_SATA,12b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 12b in A_NVMe
A_NVMe->B_SATA,12c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 12c in A_NVMe
A_NVMe->B_SATA,13a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 13a in A_NVMe
A_NVMe->B_SATA,13b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 13b in A_NVMe
A_NVMe->B_SATA,13c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 13c in A_NVMe
A_NVMe->B_SATA,13d,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 13d in A_NVMe
A_NVMe->B_SATA,14a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 14a in A_NVMe
A_NVMe->B_SATA,14b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 14b in A_NVMe
A_NVMe->B_SATA,14c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 14c in A_NVMe
A_NVMe->B_SATA,15a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 15a in A_NVMe
A_NVMe->B_SATA,15b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 15b in A_NVMe
A_NVMe->B_SATA,15c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 15c in A_NVMe
A_NVMe->B_SATA,15d,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 15d in A_NVMe
A_NVMe->B_SATA,16a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 16a in A_NVMe
A_NVMe->B_SATA,16b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 16b in A_NVMe
A_NVMe->B_SATA,16c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 16c in A_NVMe
A_NVMe->B_SATA,16d,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 16d in A_NVMe
A_NVMe->B_SATA,17a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 17a in A_NVMe
A_NVMe->B_SATA,17b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 17b in A_NVMe
A_NVMe->B_SATA,17c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 17c in A_NVMe
A_NVMe->B_SATA,17d,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 17d in A_NVMe
A_NVMe->B_SATA,17e,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 17e in A_NVMe
A_NVMe->B_SATA,17f,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 17f in A_NVMe
A_NVMe->B_SATA,18a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 18a in A_NVMe
A_NVMe->B_SATA,18b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 18b in A_NVMe
A_NVMe->B_SATA,18c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 18c in A_NVMe
A_NVMe->B_SATA,19a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 19a in A_NVMe
A_NVMe->B_SATA,19b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 19b in A_NVMe
A_NVMe->B_SATA,19c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 19c in A_NVMe
A_NVMe->B_SATA,19d,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 19d in A_NVMe
A_NVMe->B_SATA,1a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 1a in A_NVMe
A_NVMe->B_SATA,1b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 1b in A_NVMe
A_NVMe->B_SATA,1c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 1c in A_NVMe
A_NVMe->B_SATA,1d,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 1d in A_NVMe
A_NVMe->B_SATA,20a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 20a in A_NVMe
A_NVMe->B_SATA,20b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 20b in A_NVMe
A_NVMe->B_SATA,20c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 20c in A_NVMe
A_NVMe->B_SATA,21a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 21a in A_NVMe
A_NVMe->B_SATA,21b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 21b in A_NVMe
A_NVMe->B_SATA,21c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 21c in A_NVMe
A_NVMe->B_SATA,22a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 22a in A_NVMe
A_NVMe->B_SATA,22b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 22b in A_NVMe
A_NVMe->B_SATA,22c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 22c in A_NVMe
A_NVMe->B_SATA,22d,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 22d in A_NVMe
A_NVMe->B_SATA,23a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 23a in A_NVMe
A_NVMe->B_SATA,23b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 23b in A_NVMe
A_NVMe->B_SATA,23c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 23c in A_NVMe
A_NVMe->B_SATA,24a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 24a in A_NVMe
A_NVMe->B_SATA,24b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 24b in A_NVMe
A_NVMe->B_SATA,25a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 25a in A_NVMe
A_NVMe->B_SATA,25b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 25b in A_NVMe
A_NVMe->B_SATA,25c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 25c in A_NVMe
A_NVMe->B_SATA,26a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 26a in A_NVMe
A_NVMe->B_SATA,26b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 26b in A_NVMe
A_NVMe->B_SATA,26c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 26c in A_NVMe
A_NVMe->B_SATA,27a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 27a in A_NVMe
A_NVMe->B_SATA,27b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 27b in A_NVMe
A_NVMe->B_SATA,27c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 27c in A_NVMe
A_NVMe->B_SATA,28a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 28a in A_NVMe
A_NVMe->B_SATA,28b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 28b in A_NVMe
A_NVMe->B_SATA,28c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 28c in A_NVMe
A_NVMe->B_SATA,29a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 29a in A_NVMe
A_NVMe->B_SATA,29b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 29b in A_NVMe
A_NVMe->B_SATA,29c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 29c in A_NVMe
A_NVMe->B_SATA,2a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 2a in A_NVMe
A_NVMe->B_SATA,2b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 2b in A_NVMe
A_NVMe->B_SATA,2c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 2c in A_NVMe
A_NVMe->B_SATA,2d,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 2d in A_NVMe
A_NVMe->B_SATA,30a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 30a in A_NVMe
A_NVMe->B_SATA,30b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 30b in A_NVMe
A_NVMe->B_SATA,30c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 30c in A_NVMe
A_NVMe->B_SATA,31a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 31a in A_NVMe
A_NVMe->B_SATA,31b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 31b in A_NVMe
A_NVMe->B_SATA,31c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 31c in A_NVMe
A_NVMe->B_SATA,32a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 32a in A_NVMe
A_NVMe->B_SATA,32b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 32b in A_NVMe
A_NVMe->B_SATA,33a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 33a in A_NVMe
A_NVMe->B_SATA,33b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 33b in A_NVMe
A_NVMe->B_SATA,33c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 33c in A_NVMe
A_NVMe->B_SATA,3a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 3a in A_NVMe
A_NVMe->B_SATA,3b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 3b in A_NVMe
A_NVMe->B_SATA,3c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 3c in A_NVMe
A_NVMe->B_SATA,4a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 4a in A_NVMe
A_NVMe->B_SATA,4b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 4b in A_NVMe
A_NVMe->B_SATA,4c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 4c in A_NVMe
A_NVMe->B_SATA,5a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 5a in A_NVMe
A_NVMe->B_SATA,5b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 5b in A_NVMe
A_NVMe->B_SATA,5c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 5c in A_NVMe
A_NVMe->B_SATA,6a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 6a in A_NVMe
A_NVMe->B_SATA,6b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 6b in A_NVMe
A_NVMe->B_SATA,6c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 6c in A_NVMe
A_NVMe->B_SATA,6d,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 6d in A_NVMe
A_NVMe->B_SATA,6e,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 6e in A_NVMe
A_NVMe->B_SATA,6f,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 6f in A_NVMe
A_NVMe->B_SATA,7a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 7a in A_NVMe
A_NVMe->B_SATA,7b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 7b in A_NVMe
A_NVMe->B_SATA,7c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 7c in A_NVMe
A_NVMe->B_SATA,8a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 8a in A_NVMe
A_NVMe->B_SATA,8b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 8b in A_NVMe
A_NVMe->B_SATA,8c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 8c in A_NVMe
A_NVMe->B_SATA,8d,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 8d in A_NVMe
A_NVMe->B_SATA,9a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 9a in A_NVMe
A_NVMe->B_SATA,9b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 9b in A_NVMe
A_NVMe->B_SATA,9c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 9c in A_NVMe
A_NVMe->B_SATA,9d,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 9d in A_NVMe
A_NVMe->B_SATA,tpch_q1,NATIVE,1.0148268098791715,1.0,1.0,"FILTER(+0.59), TABLE_SCAN(+0.60)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.02x) but 2 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_SATA,tpch_q10,NATIVE,1.001357997372123,1.0,1.0,"HASH_JOIN(+1.70), TABLE_SCAN(+1.36), NL_INNER_JOIN(+1.05)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.04x) but 4 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_SATA,tpch_q11,hint01,1.9828894007675784,1.9828894007675784,1.0125494925795093,,Correct,"HALO-R selected hint01: source 1.98x → predicted target 1.98x. 0 ops affected (0↑, 0⚠). Risk=0.00"
A_NVMe->B_SATA,tpch_q12,NATIVE,1.0033047594745763,1.0,1.0,"NL_INNER_JOIN(+1.03), FILTER(+0.98), TABLE_SCAN(+0.76)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.01x) but 3 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_SATA,tpch_q13,hint05,1.0001099874990351,5.162178880947632,1.06843173517771,,Correct,"HALO-R selected hint05: source 2.88x → predicted target 5.16x. 1 ops affected (1↑, 0⚠). Risk=0.00"
A_NVMe->B_SATA,tpch_q14,NATIVE,1.0019157239816956,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.01x) but 0 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_SATA,tpch_q15,NATIVE,0.9999608370180041,1.0,1.0,TABLE_SCAN(+0.80),Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.00x) but 1 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_SATA,tpch_q16,hint01,1.410001308238727,1.2753696668673045,1.1513176074573552,,Correct,"HALO-R selected hint01: source 1.41x → predicted target 1.28x. 2 ops affected (0↑, 0⚠). Risk=0.80"
A_NVMe->B_SATA,tpch_q17,NATIVE,1.014064031145326,1.0,1.0,"NL_INNER_JOIN(+0.52), TABLE_SCAN(+0.55), INDEX_LOOKUP(+1.79)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.05x) but 3 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_SATA,tpch_q18,NATIVE,0.9992574683450911,1.0,1.0,"NL_INNER_JOIN(+0.87), INDEX_LOOKUP(+0.59)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.01x) but 2 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_SATA,tpch_q19,hint05,1.0062153942121548,1.020780376276259,1.1178518468015421,,Correct,"HALO-R selected hint05: source 1.02x → predicted target 1.02x. 0 ops affected (0↑, 0⚠). Risk=0.00"
A_NVMe->B_SATA,tpch_q2,NATIVE,1.00589310295352,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.01x) but 0 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_SATA,tpch_q20,hint02,1.0399141255957043,1.0725873749594272,0.9982288812820268,,Correct,"HALO-R selected hint02: source 1.07x → predicted target 1.07x. 0 ops affected (0↑, 0⚠). Risk=0.00"
A_NVMe->B_SATA,tpch_q21,hint01,1.3015362985582257,1.3015362985582257,1.008423039935938,,Correct,"HALO-R selected hint01: source 1.30x → predicted target 1.30x. 0 ops affected (0↑, 0⚠). Risk=0.00"
A_NVMe->B_SATA,tpch_q22,NATIVE,0.9954355764162751,1.0,1.0,"MATERIALIZE(+1.03), FILTER(+0.77), TABLE_SCAN(+1.78)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.01x) but 3 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_SATA,tpch_q3,hint05,1.051677381983688,5.561781978984652,0.9234323170369163,,Regression,"HALO-R selected hint05: source 4.15x → predicted target 5.56x. 3 ops affected (3↑, 0⚠). Risk=0.00"
A_NVMe->B_SATA,tpch_q4,NATIVE,0.8633651617320388,1.0,1.0,TABLE_SCAN(+0.65),Correct,HALO-R rejected all hints for safety. Best was hint04 (src 0.91x) but 1 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_SATA,tpch_q5,hint05,0.9994525797746977,1.3483709619498108,1.0,,Correct,"HALO-R selected hint05: source 1.54x → predicted target 1.35x. 1 ops affected (0↑, 0⚠). Risk=0.43"
A_NVMe->B_SATA,tpch_q6,NATIVE,1.0093675533667783,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint02 (src 1.01x) but 0 high-risk ops detected. Keeping native to avoid regression.
A_NVMe->B_SATA,tpch_q7,hint05,1.4061241604505832,1.4489521218666301,0.98409859488968,,Correct,"HALO-R selected hint05: source 1.45x → predicted target 1.45x. 0 ops affected (0↑, 0⚠). Risk=0.00"
A_NVMe->B_SATA,tpch_q8,hint05,1.0058606939630892,1.9637377634553093,1.0281232891267276,,Correct,"HALO-R selected hint05: source 2.39x → predicted target 1.96x. 1 ops affected (0↑, 0⚠). Risk=0.37"
A_NVMe->B_SATA,tpch_q9,hint05,1.0011773694174377,1.5290264089177272,1.0,,Correct,"HALO-R selected hint05: source 1.59x → predicted target 1.53x. 10 ops affected (3↑, 0⚠). Risk=11.48"
A_SATA->A_NVMe,10a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 10a in A_SATA
A_SATA->A_NVMe,10b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 10b in A_SATA
A_SATA->A_NVMe,10c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 10c in A_SATA
A_SATA->A_NVMe,11a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 11a in A_SATA
A_SATA->A_NVMe,11b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 11b in A_SATA
A_SATA->A_NVMe,11c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 11c in A_SATA
A_SATA->A_NVMe,11d,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 11d in A_SATA
A_SATA->A_NVMe,12a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 12a in A_SATA
A_SATA->A_NVMe,12b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 12b in A_SATA
A_SATA->A_NVMe,12c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 12c in A_SATA
A_SATA->A_NVMe,13a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 13a in A_SATA
A_SATA->A_NVMe,13b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 13b in A_SATA
A_SATA->A_NVMe,13c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 13c in A_SATA
A_SATA->A_NVMe,13d,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 13d in A_SATA
A_SATA->A_NVMe,14a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 14a in A_SATA
A_SATA->A_NVMe,14b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 14b in A_SATA
A_SATA->A_NVMe,14c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 14c in A_SATA
A_SATA->A_NVMe,15a,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 15a in A_SATA
A_SATA->A_NVMe,15b,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 15b in A_SATA
A_SATA->A_NVMe,15c,NATIVE,1.0,1.0,1.0,,Correct,No hint data for 15c in A_SATA
